"Time / s","Inertia:Torque","Inertia:Speed"
46.059599999983362,0.0099921049780854476,99.000789502191452
46.06059999998336,0.0099911058175463641,99.000889418245364
46.061599999983358,0.0099901067569184709,99.000989324308151
46.062599999983355,0.0099891077961916652,99.001089220380834
46.063599999983353,0.0099881089353558439,99.001189106464409
46.064599999983351,0.0099871101744011259,99.001288982559885
46.065599999983348,0.0099861115133177414,99.001388848668228
46.066599999983346,0.0099851129520950321,99.001488704790489
46.067599999983344,0.0099841144907237833,99.001588550927622
46.068599999983341,0.0099831161291937809,99.00168838708062
46.069599999983339,0.0099821178674948108,99.001788213250521
46.070599999983337,0.009981119705616881,99.001888029438305
46.071599999983334,0.0099801216435503326,99.001987835644968
46.072599999983332,0.0099791236812849515,99.002087631871504
46.07359999998333,0.0099781258188107458,99.002187418118922
46.074599999983327,0.0099771280561178344,99.002287194388217
46.075599999983325,0.0099761303931963363,99.002386960680369
46.076599999983323,0.0099751328300359265,99.002486716996401
46.07759999998332,0.0099741353666270571,99.002586463337295
46.078599999983318,0.009973138002959403,99.002686199704058
46.079599999983316,0.0099721407390230832,99.002785926097687
46.080599999983313,0.0099711435748082167,99.002885642519175
46.081599999983311,0.0099701465103048115,99.002985348969517
46.082599999983309,0.0099691495455028756,99.003085045449708
46.083599999983306,0.009968152680392417,99.003184731960758
46.084599999983304,0.0099671559149635547,99.003284408503646
46.085599999983302,0.0099661592492061857,99.003384075079381
46.086599999983299,0.0099651626831102069,99.003483731688974
46.087599999983297,0.0099641662166659595,99.003583378333403
46.088599999983295,0.0099631698498633403,99.003683015013664
46.089599999983292,0.0099621735826924684,99.003782641730751
46.09059999998329,0.0099611774151434629,99.003882258485646
46.091599999983288,0.0099601813472061096,99.003981865279385
46.092599999983285,0.0099591853788705276,99.00408146211295
46.093599999983283,0.0099581895101267248,99.00418104898732
46.094599999983281,0.0099571937409650424,99.00428062590349
46.095599999983278,0.0099561980713752662,99.00438019286247
46.096599999983276,0.0099552025013474044,99.004479749865254
46.097599999983274,0.0099542070308715758,99.004579296912837
